ID,MNAIS,AGEXACTM,DEPDOM,AGEXACTP,count
95048,8,39,19,34,1
95049,12,21,19,22,2
95050,12,34,19,25,1
95053,6,17,19,20,2
95054,11,20,19,35,2
95057,9,20,19,21,3
95060,1,37,19,44,2
95061,7,27,19,33,3
95063,2,23,19,34,2
95065,6,36,19,31,3
95067,7,40,19,38,3
95072,2,38,19,29,2
95073,2,42,19,39,2
95075,3,34,19,41,2
95081,10,17,19,21,3
95086,11,27,19,37,3
95090,12,35,19,41,1
95094,3,25,19,35,2
95097,5,25,19,31,3
95098,5,28,19,37,3
95101,6,40,19,44,3
95103,7,40,19,38,3
95117,11,25,19,23,2
95122,7,39,19,35,3
95125,3,38,19,43,2
95135,6,27,19,38,2
95145,6,43,19,41,1
95151,4,22,19,20,2
95154,12,31,19,37,3
95161,12,27,19,43,2
95169,4,32,19,39,3
95171,2,18,19,18,1
95172,6,31,19,27,3
95176,9,18,19,23,2
95179,10,26,19,17,1
95181,11,40,19,36,2
95186,2,29,19,46,3
95191,9,28,19,35,3
95193,5,27,19,33,3
95196,8,25,19,30,2
95200,5,42,19,46,3
95201,5,42,19,46,3
95203,9,40,19,39,2
95204,2,42,19,37,1
95206,2,27,19,46,3
95208,8,28,19,42,1
95209,8,39,19,40,3
95217,3,27,19,36,2
95219,5,21,19,30,1
95225,11,36,19,30,2
95230,11,26,19,33,2
95236,8,36,19,45,1
95253,6,38,19,42,1
95265,4,29,19,46,3
95271,9,39,19,43,2
95272,11,37,19,31,2
95275,3,40,19,41,3
95281,9,34,19,44,1
95289,5,22,19,21,1
95309,9,19,19,20,2
95313,3,41,19,39,2
95314,11,30,19,41,3
95318,5,20,19,23,2
95322,5,32,19,39,3
95324,2,27,19,42,2
95328,3,43,19,40,1
95329,11,39,19,41,3
95333,6,19,19,22,3
95339,12,35,19,44,2
95344,12,43,19,37,1
95346,3,43,19,44,2
95352,7,26,19,36,1
95353,7,35,19,39,3
95357,6,30,19,27,3
95361,7,22,19,34,2
95377,11,26,19,39,2
95381,2,40,19,35,1
95382,4,28,19,26,3
95383,7,20,19,35,2
95390,8,41,19,39,2
95394,1,38,19,37,2
95398,6,33,19,41,3
95401,7,30,19,46,3
95402,2,33,19,26,2
95412,3,35,19,31,2
95413,5,29,19,39,2
95415,5,38,19,29,2
95433,8,20,19,27,1
95440,9,27,19,34,3
95446,4,24,19,34,3
95447,5,40,19,46,3
95460,1,38,19,36,2
95467,4,25,19,46,3
95477,9,25,19,32,2
95479,12,37,19,44,2
95490,12,25,19,46,3
95495,9,31,19,37,3
95504,12,30,19,25,3
95525,11,27,19,34,3
95526,11,25,19,31,3
95528,1,40,19,28,1
95530,3,28,19,36,3
95531,6,36,19,41,3
95532,6,36,19,41,3
95537,9,20,19,23,2
95539,10,17,19,17,2
95540,10,27,19,38,2
95542,11,39,19,45,2
95559,9,35,19,42,2
95560,11,35,19,33,3
95572,10,21,19,29,3
95586,8,26,19,39,2
95590,9,30,19,46,3
95594,9,19,19,19,3
95601,11,41,19,46,2
95604,7,35,19,44,2
95610,11,43,19,34,2
95616,8,25,19,34,2
95618,9,24,19,25,3
95619,10,38,19,35,2
95622,8,41,19,42,2
95624,9,28,19,43,1
95629,5,30,19,27,3
95651,8,39,19,35,3
95652,8,42,19,41,1
95661,8,40,19,45,2
95664,12,40,19,36,2
95667,4,17,19,19,1
95669,1,25,19,39,1
95674,10,43,19,44,2
95678,11,23,19,45,1
95682,9,29,19,36,2
95684,7,22,19,22,3
95685,8,28,19,26,3
95693,9,21,19,25,1
95696,12,43,19,45,2
95697,12,43,19,45,2
95707,9,45,19,46,1
95712,1,34,19,42,2
95713,1,22,19,22,3
95714,1,22,19,30,1
95716,1,26,19,42,1
95718,2,42,19,44,3
95721,3,17,19,24,1
95722,3,32,19,27,2
95727,3,40,19,46,3
95731,5,28,19,38,2
95738,6,20,19,32,1
95739,7,24,19,43,2
95740,7,39,19,35,3
95746,9,26,19,33,2
95747,8,22,19,28,3
95749,9,42,19,40,2
95751,9,35,19,42,2
95752,8,17,19,23,3
95754,8,17,19,23,3
95756,10,27,19,34,3
95758,11,24,19,43,2
95760,12,20,19,21,3
95762,12,17,19,20,2
95767,1,17,19,17,2
95769,2,27,19,44,1
95772,4,39,19,36,2
95776,5,41,19,40,3
95777,5,34,19,26,1
95781,7,42,19,43,1
95782,8,26,19,20,1
95788,10,17,19,22,3
95789,11,21,19,28,2
95790,11,36,19,29,1
95793,11,28,19,26,3
95794,11,28,19,40,1
95797,5,23,19,23,3
95801,1,40,19,33,1
95804,5,31,19,25,1
95808,1,20,19,22,3
95811,4,36,19,30,2
95818,7,37,19,43,2
95832,5,28,19,37,3
95842,10,33,19,41,3
95855,9,35,19,27,2
95866,10,33,19,27,2
95867,3,34,19,24,1
95868,4,29,19,38,3
95874,5,22,19,28,3
95877,8,22,19,34,2
95882,2,28,19,39,2
95886,3,24,19,38,2
95889,4,23,19,33,2
95891,4,37,19,42,2
95892,5,32,19,42,2
95893,5,38,19,31,1
95898,7,25,19,46,3
95899,8,20,19,22,3
95903,10,18,19,23,2
95912,12,37,19,27,1
95918,1,25,19,35,2
95919,1,38,19,28,1
95931,11,23,19,30,2
95932,12,30,19,38,2
95935,7,18,19,24,2
95938,9,27,19,25,3
95945,4,39,19,41,3
95947,7,17,19,21,3
95958,6,35,19,29,1
95976,8,40,19,43,1
95979,12,20,19,20,1
95981,12,32,19,28,1
95995,10,33,19,26,2
96002,4,30,19,25,3
96007,12,22,19,32,1
96011,6,24,19,29,3
96014,2,35,19,33,3
96028,3,32,21,45,2
96048,12,18,21,27,2
96059,6,44,21,44,2
96107,1,41,21,45,3
96119,6,29,21,21,1
96149,9,24,21,37,2
96175,1,34,21,27,2
96187,7,21,21,30,2
96188,8,31,21,24,3
96190,9,34,21,25,1
96196,9,39,21,32,2
96198,1,26,21,44,2
96209,11,18,21,24,1
96233,7,27,21,37,3
96242,6,24,21,40,2
96244,11,43,21,45,1
96261,6,35,21,45,1
96262,1,43,21,43,2
96271,1,39,21,30,2
96276,2,20,21,18,2
96289,3,44,21,42,3
96290,3,44,21,42,3
96302,4,24,21,36,2
96313,6,24,21,39,2
96323,8,40,21,35,1
96371,12,43,21,38,2
96383,2,42,21,44,3
96392,3,18,21,19,3
96409,7,33,21,41,3
96414,8,36,21,28,3
96438,11,23,21,20,2
96441,11,27,21,42,2
96477,2,21,21,32,2
96502,6,38,21,32,3
96527,6,36,21,31,3
96543,3,36,21,45,3
96573,5,44,21,30,1
96604,5,22,21,37,1
96608,11,23,21,34,1
96613,12,35,21,29,2
96619,3,19,21,27,2
96637,6,26,21,21,1
96665,6,27,21,37,3
96669,3,41,21,33,2
96695,11,25,21,41,2
96704,10,21,21,41,1
96719,9,33,21,45,3
96722,1,21,21,33,2
96728,5,30,21,44,2
96773,10,33,21,27,1
96780,7,19,21,31,3
96798,6,43,21,32,1
96801,1,31,21,23,1
96822,4,34,21,45,3
96841,1,33,21,45,3
96843,1,42,21,44,3
96851,2,30,21,41,1
96859,2,46,21,44,1
96869,3,29,21,45,2
96871,4,19,21,28,2
96873,4,23,21,40,1
96899,6,26,21,41,1
96913,7,19,21,33,1
96930,9,18,21,25,1
96941,9,38,21,25,2
96950,9,22,21,33,2
96977,12,21,21,29,3
96994,2,35,21,26,1
97005,6,30,21,23,1
97010,7,29,21,24,3
97014,8,17,21,18,3
97021,11,23,21,37,1
97024,11,41,21,44,3
97025,11,41,21,44,3
97029,3,18,21,27,2
97047,1,36,21,27,1
97060,3,20,21,31,2
97073,6,18,21,18,1
97088,9,41,21,45,3
97100,11,35,21,25,2
97107,12,40,21,33,1
97156,12,39,21,35,2
97167,3,32,21,25,2
97172,5,35,21,22,1
97173,5,25,21,39,1
97192,9,41,21,41,3
97222,7,21,21,29,3
97238,4,37,21,31,2
97257,10,36,21,31,3
97286,4,24,21,36,2
97298,3,43,21,37,1
97327,9,41,21,34,2
97337,12,37,21,27,2
97342,12,32,21,24,1
97346,4,36,21,43,3
97348,8,41,21,35,2
97357,8,24,21,20,2
97365,6,34,21,45,3
97390,1,44,21,37,2
97402,1,44,21,37,2
97413,3,20,21,43,1
97423,4,41,21,45,3
97439,4,19,21,31,3
97460,7,35,21,28,1
97471,6,42,21,33,1
97474,6,38,21,32,3
97477,1,40,21,36,2
97520,1,25,21,21,1
97538,1,40,21,34,3
97542,1,19,21,18,2
97543,1,36,21,28,3
97560,1,24,21,21,2
97567,1,36,21,23,1
97574,1,21,21,36,1
97632,2,36,21,45,3
97651,2,46,21,46,2
97652,2,42,21,36,2
97666,2,40,21,30,2
97672,2,23,21,39,3
97699,3,24,21,20,2
97700,3,24,21,34,3
97708,3,44,21,34,1
97720,3,32,21,26,3
97729,3,35,21,29,2
97750,3,24,21,40,2
97753,3,21,21,28,2
97762,4,42,21,40,3
97786,4,33,21,26,2
97791,4,18,21,20,3
97838,5,41,21,35,2
97858,5,31,21,41,3
97863,5,35,21,30,3
97886,5,22,21,20,3
97888,5,39,21,29,1
97889,5,34,21,29,2
97894,5,33,21,41,3
97956,6,22,21,41,1
97958,6,22,21,20,3
97977,6,44,21,44,2
97987,6,17,21,17,2
97993,6,25,21,41,2
97994,6,20,21,33,1
97999,6,30,21,43,3
98005,6,45,21,43,1
98006,6,41,21,32,2
98020,7,27,21,43,3
98033,6,19,21,26,2
98053,8,42,21,40,3
98056,7,38,21,27,1
98057,7,37,21,33,1
98064,7,42,21,41,1
98116,8,40,21,44,1
98167,8,42,21,28,1
98187,8,29,21,39,3
98200,9,23,21,36,1
98210,9,42,21,42,2
98212,9,21,21,33,2
98215,9,36,21,31,3
98219,9,30,21,43,3
98226,9,23,21,39,3
98237,8,28,21,40,2
98258,9,18,21,23,3
98277,9,26,21,42,1
98280,9,34,21,29,2
98286,9,27,21,41,3
98288,9,19,21,28,2
98292,9,17,21,33,1
98300,9,32,21,41,2
98316,10,38,21,32,3
98363,10,29,21,44,3
98367,10,27,21,40,3
98373,10,41,21,39,3
98377,10,42,21,37,2
98390,10,40,21,34,3
98402,11,42,21,42,2
98410,10,26,21,22,2
98413,11,43,21,34,2
98428,11,44,21,33,2
98429,11,44,21,33,2
98455,11,19,21,31,3
98473,11,18,21,17,1
98476,11,28,21,43,1
98486,11,19,21,22,2
98488,12,18,21,19,3
98497,12,24,21,39,2
98502,12,31,21,44,2
98511,12,20,21,36,1
98514,12,43,21,44,1
98531,12,26,21,38,2
98563,12,28,21,40,2
98604,1,42,21,34,2
98659,3,26,21,45,1
98676,3,17,21,30,1
98706,4,33,21,28,2
98711,4,25,21,22,1
98721,4,23,21,38,2
98747,5,20,21,31,2
98758,6,39,21,34,3
98763,6,20,21,18,2
98764,6,19,21,27,2
98788,6,37,21,31,2
98797,6,41,21,33,2
98798,6,22,21,33,2
98840,7,37,21,28,1
98864,8,45,21,46,2
98875,8,17,21,21,2
98880,8,28,21,20,1
98881,8,18,21,21,2
98893,8,18,21,23,3
98914,9,23,21,44,1
98931,9,18,21,19,3
98940,9,45,21,46,2
98954,10,27,21,44,1
98972,10,23,21,39,3
98981,10,44,21,28,1
98982,10,31,21,25,2
98984,10,19,21,43,1
98991,11,18,21,21,2
98994,11,35,21,30,3
98996,11,42,21,39,2
99017,11,35,21,25,2
99018,11,45,21,40,2
99019,11,45,21,40,2
99024,11,28,21,41,1
99027,11,30,21,45,1
99033,12,39,21,32,2
99067,12,24,21,37,2
99119,1,23,21,46,1
99136,6,27,21,37,3
99151,9,42,21,44,3
99167,3,41,21,44,3
99193,6,42,21,36,2
99204,3,41,21,42,2
99236,1,32,21,42,3
99245,2,46,21,41,1
99251,4,32,21,42,3
99268,10,43,21,40,1
99286,7,41,21,39,3
99305,8,20,21,27,3
99353,5,17,21,21,2
99374,12,30,21,44,2
99398,1,21,21,46,1
99417,3,29,21,45,2
99429,8,33,21,25,1
99431,6,36,21,43,3
99439,6,45,21,44,1
99466,11,44,21,42,3
99473,3,42,21,39,2
99519,11,27,21,43,3
99531,10,20,21,30,2
99538,1,31,21,24,3
99544,1,17,21,18,3
99545,4,43,21,38,2
99557,4,31,21,41,3
99558,3,46,21,46,2
99572,10,28,21,22,2
99612,2,17,21,19,2
99615,7,27,21,40,3
99619,1,37,21,27,2
99657,1,23,21,21,1
99667,3,30,21,20,1
99682,5,27,21,42,2
99684,5,21,21,32,2
99702,9,21,21,18,1
99707,9,31,21,41,3
99725,4,42,21,40,3
99747,2,24,21,41,1
99748,3,20,21,27,3
99759,1,36,21,29,2
99763,1,39,21,28,1
99772,6,25,21,37,3
99800,2,27,21,45,1
99825,2,42,21,38,2
99840,6,29,21,39,3
99844,8,43,21,34,2
99850,10,28,21,45,1
99852,1,35,21,30,3
99864,4,18,21,30,1
99866,4,25,21,37,3
99876,7,34,21,45,3
99887,4,36,21,28,3
99905,7,40,21,36,2
99910,5,36,21,45,3
99913,2,18,21,22,2
99924,1,29,21,44,3
99934,6,23,21,20,2
99970,11,38,21,25,2
100015,4,41,21,31,1
100036,6,44,21,45,2
100037,6,44,21,45,2
100042,10,39,21,31,1
100047,2,18,21,22,2
100059,3,26,21,44,2
100072,10,29,21,24,3
100077,7,31,21,24,3
100102,12,26,21,40,2
100103,11,42,21,30,1
100120,4,25,21,37,3
100139,9,17,21,17,2
100146,11,27,21,40,3
100172,9,24,21,46,3
100186,6,33,21,26,2
100200,12,41,21,39,3
100219,4,21,21,29,3
100229,9,18,21,26,1
100232,2,25,21,19,1
100241,7,33,21,28,2
100252,12,41,21,41,3
100262,3,18,21,20,3
100295,6,41,21,42,2
100301,2,27,21,22,1
100303,8,42,21,34,2
100307,11,36,21,29,2
100308,4,22,21,34,1
100310,7,24,21,21,2
100316,10,25,21,44,1
100369,5,39,21,34,3
100374,5,19,21,18,2
100380,4,42,21,38,2
100399,1,43,21,31,1
100400,1,30,21,43,3
100413,5,41,21,29,1
100420,6,44,21,40,1
100436,9,41,21,32,2
100461,6,29,21,22,1
100488,5,41,21,41,3
100515,7,37,21,45,1
100522,10,33,21,41,3
100537,8,32,21,42,3
100541,3,31,21,25,2
100551,6,32,21,25,2
100557,2,38,21,31,1
100563,10,32,21,26,3
100579,4,26,21,40,2
100609,12,34,21,22,1
100618,5,44,21,43,1
100619,6,39,21,35,2
100621,9,20,21,30,2
100625,11,38,21,29,1
100632,10,24,21,34,3
100637,1,39,21,30,2
100641,11,26,21,22,2
100645,3,19,21,26,2
100681,10,25,21,38,1
100693,7,39,21,34,3
100714,4,21,21,30,2
100715,1,27,21,41,3
100725,6,21,21,28,2
100737,8,31,21,44,2
100756,7,27,21,43,3
100769,12,27,21,41,3
100776,10,43,21,43,2
100792,11,20,21,27,3
100800,2,25,21,40,3
100806,2,24,21,34,3
100818,7,36,21,43,3
100857,1,30,21,25,1
100896,3,28,21,22,2
100909,9,30,21,24,1
100927,2,35,21,27,1
100933,9,32,21,26,3
100937,12,26,21,38,2
100994,1,23,21,38,2
101010,3,25,21,40,3
101019,4,29,21,23,1
101022,5,33,21,45,3
101027,5,32,21,45,2
101032,7,24,21,43,1
101052,9,25,21,40,3
101078,5,40,21,34,3
101081,6,17,21,20,1
101153,7,29,21,24,3
101192,12,41,21,34,2
101200,1,18,21,20,3
101202,10,19,21,22,2
101205,2,29,21,44,3
101216,4,22,21,20,3
101235,2,32,21,41,2
101255,5,24,21,46,3
101256,1,17,21,19,2
101258,2,40,21,30,2
101278,10,29,21,39,3
101283,6,24,21,46,3
101285,7,17,21,18,3
101287,8,34,21,27,2
101291,1,18,21,23,3
101315,9,42,21,37,2
101426,2,30,22,22,2
101431,8,38,22,32,2
101439,12,26,22,39,3
101443,2,21,22,31,2
101451,12,21,22,28,3
101477,2,40,22,43,3
101489,12,43,22,41,2
101506,5,35,22,29,3
101508,7,42,22,40,1
101514,3,23,22,40,1
101521,9,28,22,24,3
101525,5,37,22,43,3
101527,8,21,22,19,3
101534,2,24,22,37,2
101561,7,36,22,23,1
101577,10,45,22,46,1
101584,2,38,22,31,2
101602,7,37,22,25,1
101640,12,40,22,45,3
101649,10,30,22,44,3
101663,10,42,22,44,3
101668,3,31,22,43,2
101670,4,33,22,24,2
101722,9,34,22,26,1
101785,8,42,22,42,2
101786,9,20,22,33,1
101828,9,19,22,26,2
101860,1,33,22,43,3
101862,1,24,22,33,3
101864,2,41,22,38,3
101877,4,40,22,45,3
101882,5,19,22,34,1
101884,5,20,22,28,2
101885,5,21,22,34,1
101890,7,40,22,33,1
101899,9,26,22,22,1
101900,9,17,22,20,2
101907,11,34,22,45,3
101910,4,36,22,26,3
101916,11,40,22,31,1
101918,12,20,22,29,3
101927,11,46,22,38,1
101929,8,45,22,34,2
101935,10,24,22,36,2
101937,6,27,22,40,3
101939,6,27,22,46,3
101949,6,39,22,36,2
101950,11,28,22,39,2
101959,3,44,22,44,3
101965,1,23,22,35,1
101972,9,41,22,30,1
101987,11,36,22,30,3
101999,1,37,22,31,2
102037,12,38,22,27,2
102044,10,24,22,40,3
102060,3,27,22,46,3
102067,5,18,22,24,3
102096,1,31,22,26,2
102106,7,31,22,24,3
102107,7,19,22,29,2
102118,3,43,22,26,1
102122,5,35,22,27,2
102126,7,27,22,22,1
102130,8,24,22,32,3
102156,9,18,22,20,1
102162,5,28,22,23,1
102177,12,36,22,27,2
102183,12,37,22,28,1
102199,3,42,22,41,2
102228,8,20,22,32,1
102232,1,18,22,26,2
102235,5,41,22,33,2
102240,9,28,22,24,3
102305,9,36,22,26,3
102320,5,21,22,40,1
102330,9,31,22,23,2
102346,11,27,22,39,2
102364,2,43,22,43,2
102386,8,35,22,29,3
102411,11,25,22,22,3
102415,1,30,22,41,3
102416,1,30,22,42,2
102424,3,37,22,43,3
102426,4,40,22,37,2
102427,4,32,22,26,3
102430,4,22,22,33,1
102448,11,18,22,22,2
102455,1,18,22,19,1
102471,5,32,22,24,1
102528,10,32,22,23,1
102574,9,33,22,43,3
102579,12,22,22,30,1
102626,7,37,22,26,1
102627,9,31,22,24,3
102639,7,30,22,24,3
102640,8,24,22,33,3
102642,10,24,22,38,2
102654,3,25,22,41,3
102678,11,28,22,42,3
102682,1,23,22,39,2
102683,2,45,22,38,1
102694,12,24,22,36,2
102714,1,17,22,20,2
102716,2,21,22,28,3
102754,11,40,22,34,1
102769,12,42,22,41,2
102777,2,26,22,21,3
102789,4,28,22,38,2
102813,10,40,22,35,2
102816,10,36,22,30,3
102839,5,42,22,37,1
102840,8,19,22,24,3
102862,8,21,22,19,3
102887,2,32,22,25,1
102894,4,22,22,31,3
102923,8,24,22,20,1
102931,2,34,22,45,3
102935,1,25,22,22,3
102938,2,43,22,35,1
102941,2,19,22,28,2
102948,2,33,22,28,1
102958,7,31,22,20,1
102961,7,24,22,40,3
102984,10,39,22,35,3
102985,12,26,22,42,1
102997,4,30,22,40,3
103011,5,27,22,42,3
103029,11,38,22,44,2
103040,1,20,22,29,3
103045,4,29,22,24,3
103047,4,17,22,21,2
103061,11,22,22,32,2
103084,7,19,22,26,2
103089,10,31,22,44,3
103119,4,34,22,44,2
103137,6,19,22,36,1
103163,10,20,22,37,1
103169,12,29,22,23,3
103171,12,21,22,18,3
103206,7,23,22,46,1
103224,11,33,22,23,2
103234,11,28,22,40,2
103236,11,45,22,34,2
103243,10,42,22,29,1
103292,1,18,22,27,1
103328,2,28,22,42,3
103333,4,25,22,19,3
103338,7,19,22,41,1
103342,9,21,22,32,3
103361,8,22,22,21,3
103366,3,18,22,24,3
103367,8,44,22,37,1
103375,10,40,22,43,3
103383,1,17,22,17,2
103393,1,18,22,21,3
103401,9,38,22,31,2
103425,5,39,22,36,2
103441,6,36,22,30,3
103499,2,17,22,18,1
103503,10,27,22,46,3
103507,6,42,22,32,1
103517,7,31,22,25,2
103527,2,30,22,41,3
103554,3,29,22,23,3
103556,7,18,22,26,2
103565,5,36,22,26,3
103574,12,33,22,41,2
103595,1,21,22,28,3
103615,11,30,22,40,3
103625,7,28,22,42,3
103653,10,22,22,38,1
103681,6,24,22,42,2
103723,3,34,22,23,1
103725,11,38,22,32,2
103732,10,37,22,24,1
103740,3,28,22,45,1
103744,7,21,22,18,3
103755,5,20,22,19,3
103761,2,41,22,36,1
103812,9,42,22,44,3
103831,10,17,22,26,1
103832,10,24,22,33,3
103855,4,39,22,27,1
103864,3,19,22,18,1
103900,7,32,22,44,3
103938,12,38,22,30,2
103941,1,43,22,45,2
103954,7,37,22,43,3
103955,8,27,22,39,2
103966,12,26,22,39,3
103976,4,35,22,29,3
103981,6,33,22,27,1
103993,11,32,22,21,1
103995,7,27,22,42,3
104004,11,28,22,38,2
104006,2,31,22,44,3
104018,5,41,22,37,2
104043,8,34,22,42,3
104057,9,43,22,25,1
104096,11,39,22,35,3
104116,10,38,22,33,2
104125,7,29,22,21,1
104143,9,41,22,44,2
104144,9,41,22,44,2
104159,5,44,22,44,3
104179,3,42,22,45,2
104234,9,35,22,24,2
104237,3,29,22,22,2
104290,3,40,22,36,2
104314,11,28,22,24,3
104315,3,35,22,28,1
104316,5,26,22,21,3
104322,11,24,22,32,3
104349,12,23,22,42,1
104351,3,18,22,24,3
104366,1,35,22,24,2
104392,10,26,22,21,3
104397,5,29,22,44,1
104441,10,22,22,34,2
104443,2,25,22,43,1
104459,1,20,22,31,1
104472,11,43,22,44,3
104495,2,41,22,38,3
104512,7,25,22,37,3
104517,8,18,22,35,1
104518,9,18,22,18,1
104521,10,18,22,21,3
104528,1,43,22,42,1
104533,2,21,22,32,3
104542,6,20,22,18,1
104558,9,17,22,24,1
104574,12,35,22,27,2
104590,9,29,22,45,2
104609,11,34,22,42,3
104616,7,28,22,40,2
104618,12,44,22,34,1
104643,8,42,22,34,1
104645,10,35,22,43,1
104681,2,30,22,44,3
104682,2,30,22,44,3
104701,11,38,22,33,2
104707,1,34,22,44,2
104722,4,42,22,35,1
104739,2,32,22,26,3
104754,12,35,22,26,1
104766,5,22,22,21,3
104768,1,40,22,45,3
104777,12,34,22,42,3
104780,5,42,22,42,2
104782,6,39,22,32,1
104795,12,23,22,34,3
104846,3,24,22,42,2
104869,10,24,22,32,3
104908,1,18,22,22,2
104935,8,24,22,41,1
104948,4,43,22,44,3
104952,7,43,22,44,3
104967,1,32,22,44,3
104971,4,38,22,30,2
105013,11,43,22,43,2
105028,6,38,22,27,2
105036,11,19,22,24,3
105037,11,21,22,46,1
105083,5,29,22,43,2
105147,8,29,22,24,3
105189,2,28,22,44,1
105196,9,27,22,40,3
105206,10,39,22,31,2
105233,2,30,22,40,3
105275,2,25,22,41,3
105276,2,25,22,41,3
105284,9,21,22,32,3
105293,12,26,22,23,3
105321,7,24,22,37,2
105324,5,36,22,27,2
105330,11,33,22,43,3
105340,12,40,22,37,2
105346,4,29,22,22,2
105356,11,28,22,39,2
105368,5,38,22,43,2
105423,7,41,22,38,3
105427,8,44,22,43,1
105440,10,39,22,35,3
105455,12,30,22,24,3
105457,12,29,22,45,2
105463,2,19,22,28,2
105489,7,29,22,23,3
105492,8,33,22,24,2
105493,9,44,22,36,1
105494,9,22,22,34,2
105496,9,29,22,43,2
105519,1,38,22,25,1
105520,1,38,22,43,2
105540,9,23,22,39,2
105549,2,26,22,23,3
105557,2,42,22,44,3
105558,2,30,22,41,3
105561,3,20,22,36,1
105576,3,44,22,44,3
105582,4,42,22,45,2
105591,5,30,22,42,2
105592,5,20,22,29,3
105597,5,17,22,23,1
105599,5,45,22,40,1
105636,8,18,22,17,1
105644,8,24,22,38,2
105652,8,31,22,43,2
105659,9,17,22,21,2
105682,11,22,22,31,3
105689,11,19,22,24,3
105706,12,20,22,35,1
105708,1,21,22,19,3
105714,1,25,22,19,3
105730,3,41,22,39,2
105763,5,26,22,43,1
105767,6,27,22,42,3
105768,6,25,22,37,3
105773,7,36,22,24,1
105775,7,21,22,31,2
105794,8,22,22,41,1
105795,8,30,22,22,2
105798,8,43,22,41,2
105800,9,38,22,24,1
105815,10,32,22,44,3
105822,10,23,22,34,3
105829,11,37,22,44,2
105837,12,21,22,35,1
105857,2,26,22,20,1
105883,1,33,22,23,2
105907,11,43,22,45,2
105919,1,27,22,40,3
105930,7,18,22,21,3
105937,7,41,22,33,2
105943,11,24,22,40,3
105948,7,19,22,27,1
105950,12,31,22,25,2
105969,6,26,22,39,3
105972,6,42,22,31,2
105973,6,42,22,31,2
105999,9,27,22,45,1
106006,6,34,22,25,1
106021,1,38,22,44,2
106059,12,27,22,43,1
106073,3,37,22,31,2
106082,7,25,22,19,3
106092,12,31,22,44,3
106095,5,31,22,23,2
106096,2,37,22,44,2
106120,10,26,22,40,1
106122,8,44,22,41,1
106133,2,20,22,19,3
106158,8,41,22,37,2
106164,12,23,22,34,3
106170,5,31,22,26,2
106180,2,26,22,23,3
106187,4,22,22,21,3
106208,12,19,22,29,2
106212,4,25,22,22,3
106262,6,45,22,44,1
106295,10,42,22,39,1
106302,11,31,22,45,1
106320,4,36,22,29,1
106325,10,41,22,32,1
106343,10,20,22,19,3
106356,1,32,22,26,3
106357,9,39,22,29,1
106385,11,43,22,36,1
106406,6,24,22,19,1
106446,7,39,22,31,2
106455,10,39,22,44,2
106457,11,39,22,33,1
106465,1,25,22,37,3
106474,5,22,22,32,2
106494,11,26,22,46,1
106507,9,22,22,31,3
106508,10,29,22,24,3
106516,10,33,22,41,2
106526,8,40,22,35,2
106559,1,40,22,36,2
106568,12,31,22,24,3
106579,1,45,22,42,1
106580,6,17,22,17,2
106626,5,21,22,18,3
106650,10,23,22,21,1
106666,6,30,22,24,3
106679,4,44,22,40,1
106686,4,40,22,43,3
106687,7,34,22,45,3
106734,9,20,22,28,2
106739,5,39,22,44,2
106743,3,42,22,26,1
106759,1,41,22,39,2
106785,9,33,22,25,1
106809,2,17,23,18,1
106811,4,33,23,40,3
106812,6,22,23,21,2
106814,7,22,23,27,3
106818,5,31,23,41,1
106821,1,37,23,38,2
106825,11,27,23,25,1
106829,7,29,23,41,1
106834,7,26,23,30,3
106835,8,35,23,33,3
106836,8,34,23,38,3
106837,2,36,23,31,2
106839,3,43,23,28,1
106843,8,24,23,24,2
106844,11,32,23,28,1
106845,5,21,23,20,1
106847,1,32,23,44,2
106849,1,31,23,43,2
106855,10,22,23,21,2
106856,11,20,23,31,3
106858,1,22,23,25,2
106860,8,22,23,23,3
106864,12,23,23,29,1
106865,10,23,23,28,3
106867,10,33,23,42,1
106870,10,43,23,37,1
106873,6,27,23,26,2
106874,5,21,23,29,1
106875,7,28,23,24,1
106876,11,23,23,33,1
106878,6,40,23,36,1
106879,2,30,23,30,3
106882,4,37,23,28,1
106883,6,28,23,27,2
106887,7,38,23,37,3
106889,4,41,23,46,3
106890,8,39,23,37,2
106893,6,38,23,44,1
106895,2,32,23,44,2
106898,9,34,23,38,3
106900,3,34,23,40,2
106901,4,39,23,27,1
106902,8,38,23,37,3
106903,9,35,23,43,1
106908,9,38,23,43,1
106909,1,38,23,41,1
106910,5,27,23,35,2
106911,1,30,23,40,2
106912,8,21,23,21,1
106913,4,23,23,28,3
106917,4,34,23,41,3
106919,3,21,23,27,1
106921,4,35,23,44,1
106923,3,27,23,31,3
106925,12,23,23,25,3
106928,10,21,23,24,3
106929,10,22,23,22,3
106931,6,33,23,29,1
106933,8,38,23,35,1
106935,10,37,23,32,3
106937,4,26,23,33,1
106939,4,33,23,32,3
106942,8,21,23,22,1
106943,9,26,23,32,1
106946,7,42,23,39,3
106951,3,33,23,40,3
106952,3,20,23,25,3
106954,5,19,23,26,1
106957,6,36,23,34,1
106958,7,28,23,33,3
106959,9,22,23,22,3
106960,10,26,23,23,1
106961,9,35,23,42,3
106962,12,39,23,43,1
106963,10,36,23,45,1
106967,5,32,23,39,3
106969,12,32,23,40,2
106971,5,32,23,46,2
106972,7,22,23,40,1
106973,1,39,23,32,1
106975,4,22,23,25,2
